城市,首次发布时间,标准品牌,标准车系,站点,成份车商名,来源,天眼属性
重庆,2017-07-21,福特,嘉年华两厢,淘车,人人车（重庆）,人人车网,2
长沙,2017-07-21,福特,嘉年华两厢,淘车,人人车（长沙）,人人车网,2
南昌,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（南昌）,瓜子网,2
西安,2017-07-21,福特,嘉年华两厢,淘车,西安车管家,网络媒体,3
成都,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（成都）,瓜子网,2
泰安,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（泰安）,瓜子网,2
珠海,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（珠海）,瓜子网,2
厦门,2017-07-21,福特,嘉年华三厢,瓜子,瓜子（厦门）,瓜子网,2
赣州,2017-07-21,福特,嘉年华两厢,淘车,看车网（赣州）,看车网,2
扬州,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（扬州）,瓜子网,2
鞍山,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（鞍山）,瓜子网,2
呼和浩特,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（呼和浩特）,瓜子网,2
西安,2017-07-21,福特,嘉年华两厢,二手车之家,西安车管家,网络媒体,3
南宁,2017-07-21,福特,嘉年华两厢,二手车之家,看车网（南宁）,看车网,2
福州,2017-07-21,福特,嘉年华两厢,二手车之家,福州诚新汽车贸易有限公司,网络媒体,3
郑州,2017-07-21,福特,嘉年华三厢,二手车之家,看车网（郑州）,看车网,2
昆明,2017-07-21,福特,嘉年华三厢,淘车,人人车（昆明）,人人车网,2
武汉,2017-07-21,福特,嘉年华两厢,二手车之家,武汉美利二手车,网络媒体,3
济南,2017-07-21,福特,嘉年华两厢,淘车,看车网（济南）,看车网,2
东莞,2017-07-21,福特,嘉年华三厢,淘车,看车网（东莞）,看车网,2
重庆,2017-07-21,福特,嘉年华三厢,淘车,人人车（重庆）,人人车网,2
承德,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（承德）,瓜子网,2
无锡,2017-07-21,福特,嘉年华两厢,淘车,人人车（无锡）,人人车网,2
湖州,2017-07-21,福特,嘉年华两厢,瓜子,瓜子（湖州）,瓜子网,2
昆明,2017-07-21,福特,嘉年华两厢,淘车,人人车（昆明）,人人车网,2
济宁,2017-07-20,福特,嘉年华两厢,二手车之家,济宁高新区任永二手车经销部,网络媒体,3
芜湖,2017-07-20,福特,嘉年华三厢,二手车之家,芜湖万顺二手车,网络媒体,3
盐城,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（盐城）,瓜子网,2
包头,2017-07-20,福特,嘉年华三厢,瓜子,瓜子（包头）,瓜子网,2
哈尔滨,2017-07-20,福特,嘉年华两厢,人人车,人人车（哈尔滨）,人人车网,2
重庆,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
镇江,2017-07-20,福特,嘉年华三厢,淘车,江苏淘车乐镇江公司,网络媒体,2
重庆,2017-07-20,福特,嘉年华两厢,淘车,看车网（重庆）,看车网,2
合肥,2017-07-20,福特,嘉年华三厢,瓜子,瓜子（合肥）,瓜子网,2
淮安,2017-07-20,福特,嘉年华两厢,二手车之家,淮安市车界二手车交易有限公司,网络媒体,3
重庆,2017-07-20,福特,嘉年华三厢,淘车,看车网（重庆）,看车网,2
太原,2017-07-20,福特,嘉年华两厢,淘车,看车网（太原）,看车网,2
苏州,2017-07-20,福特,嘉年华三厢,瓜子,瓜子（苏州）,瓜子网,2
重庆,2017-07-20,福特,嘉年华三厢,淘车,人人车（重庆）,人人车网,2
太原,2017-07-20,福特,嘉年华三厢,淘车,人人车（太原）,人人车网,2
北京,2017-07-20,福特,嘉年华两厢,淘车,人人车（北京）,人人车网,2
南京,2017-07-20,福特,嘉年华三厢,上海通用,江苏天泓诚新二手车大卖场,网络媒体,2
台州,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（台州）,瓜子网,2
长沙,2017-07-20,福特,嘉年华两厢,淘车,人人车（长沙）,人人车网,2
乐山,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（乐山）,瓜子网,2
长春,2017-07-20,福特,嘉年华两厢,淘车,人人车（长春）,人人车网,2
厦门,2017-07-20,福特,嘉年华三厢,瓜子,瓜子（厦门）,瓜子网,2
上海,2017-07-20,福特,嘉年华,二手车之家,上海冠捷二手车,网络媒体,3
西安,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（西安）,瓜子网,2
合肥,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（合肥）,瓜子网,2
东莞,2017-07-20,福特,嘉年华两厢,淘车,看车网（东莞）,看车网,2
贵阳,2017-07-20,福特,嘉年华两厢,淘车,人人车（贵阳）,人人车网,2
石家庄,2017-07-20,福特,嘉年华两厢,淘车,看车网（石家庄）,看车网,2
成都,2017-07-20,福特,嘉年华两厢,第一车网,好车无忧（成都）,好车无忧,2
北京,2017-07-20,福特,嘉年华三厢,第一车网,北京运通博雅汽车销售服务有限公司,上汽通用别克,3
重庆,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
宁波,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（宁波）,瓜子网,2
广州,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（广州）,瓜子网,2
昆明,2017-07-20,福特,嘉年华两厢,瓜子,瓜子（昆明）,瓜子网,2
合肥,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（合肥）,瓜子网,2
杭州,2017-07-19,福特,嘉年华两厢,人人车,人人车（杭州）,人人车网,2
呼和浩特,2017-07-19,福特,嘉年华两厢,淘车,看车网（呼和浩特）,看车网,2
福州,2017-07-19,福特,嘉年华三厢,二手车之家,福州诚新汽车贸易有限公司,网络媒体,3
佛山,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（佛山）,瓜子网,2
苏州,2017-07-19,福特,嘉年华两厢,淘车,人人车（苏州）,人人车网,2
南宁,2017-07-19,福特,嘉年华两厢,淘车,人人车（南宁）,人人车网,2
深圳,2017-07-19,福特,嘉年华两厢,淘车,人人车（深圳）,人人车网,2
合肥,2017-07-19,福特,嘉年华两厢,人人车,人人车（合肥）,人人车网,2
佛山,2017-07-19,福特,嘉年华两厢,淘车,看车网（佛山）,看车网,2
临沂,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（临沂）,瓜子网,2
广州,2017-07-19,福特,嘉年华两厢,淘车,人人车（广州）,人人车网,2
东莞,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（东莞）,瓜子网,2
新乡,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（新乡）,瓜子网,2
长春,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（长春）,瓜子网,2
南京,2017-07-19,福特,嘉年华两厢,淘车,看车网（南京）,看车网,2
佛山,2017-07-19,福特,嘉年华三厢,淘车,人人车（佛山）,人人车网,2
常德,2017-07-19,福特,嘉年华三厢,淘车,看车网（常德）,看车网,2
重庆,2017-07-19,福特,嘉年华两厢,淘车,人人车（重庆）,人人车网,2
佛山,2017-07-19,福特,嘉年华两厢,淘车,人人车（佛山）,人人车网,2
天津,2017-07-19,福特,嘉年华两厢,淘车,人人车（天津）,人人车网,2
石家庄,2017-07-19,福特,嘉年华两厢,淘车,人人车（石家庄）,人人车网,2
石家庄,2017-07-19,福特,嘉年华三厢,淘车,看车网（石家庄）,看车网,2
柳州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（柳州）,瓜子网,2
柳州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（柳州）,瓜子网,2
东莞,2017-07-19,福特,嘉年华三厢,淘车,看车网（东莞）,看车网,2
佛山,2017-07-19,福特,嘉年华三厢,人人车,人人车（佛山）,人人车网,2
苏州,2017-07-19,福特,嘉年华两厢,淘车,看车网（苏州）,看车网,2
济南,2017-07-19,福特,嘉年华两厢,淘车,看车网（济南）,看车网,2
长春,2017-07-19,福特,嘉年华两厢,淘车,人人车（长春）,人人车网,2
西安,2017-07-19,福特,嘉年华三厢,淘车,陕西奥诚汽车销售服务有限公司,一汽奥迪,3
南通,2017-07-19,福特,嘉年华三厢,淘车,看车网（南通）,看车网,2
常德,2017-07-19,福特,嘉年华两厢,淘车,看车网（常德）,看车网,2
哈尔滨,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（哈尔滨）,瓜子网,2
汕头,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（汕头）,瓜子网,2
重庆,2017-07-19,福特,嘉年华两厢,第一车网,重庆商社启迪汽车销售服务有限公司,东风悦达起亚,3
上海,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（上海）,瓜子网,2
郑州,2017-07-19,福特,嘉年华两厢,第一车网,好车无忧（郑州）,好车无忧,2
青岛,2017-07-19,福特,嘉年华两厢,长安福特,成泰达（长安福特）,长安福特,3
湘潭,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（湘潭）,瓜子网,2
南宁,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（南宁）,瓜子网,2
福州,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（福州）,瓜子网,2
西安,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（西安）,瓜子网,2
广州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（广州）,瓜子网,2
长春,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（长春）,瓜子网,2
绵阳,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（绵阳）,瓜子网,2
福州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（福州）,瓜子网,2
承德,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（承德）,瓜子网,2
深圳,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（深圳）,瓜子网,2
苏州,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（苏州）,瓜子网,2
重庆,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
重庆,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（重庆）,瓜子网,2
重庆,2017-07-19,福特,嘉年华三厢,瓜子,瓜子（重庆）,瓜子网,2
北京,2017-07-19,福特,嘉年华三厢,二手车之家,看车网（北京）,看车网,2
合肥,2017-07-19,福特,嘉年华两厢,二手车之家,看车网（合肥）,看车网,2
郑州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（郑州）,瓜子网,2
郑州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（郑州）,瓜子网,2
郑州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（郑州）,瓜子网,2
杭州,2017-07-19,福特,嘉年华两厢,第一车网,好车无忧（杭州）,好车无忧,2
徐州,2017-07-19,福特,嘉年华两厢,瓜子,瓜子（徐州）,瓜子网,2
南京,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（南京）,瓜子网,2
南京,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（南京）,瓜子网,2
泰州,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（泰州）,瓜子网,2
成都,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（成都）,瓜子网,2
广州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（广州）,瓜子网,2
沈阳,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（沈阳）,瓜子网,2
宝鸡,2017-07-18,福特,嘉年华两厢,第一车网,陕西华兴通宝汽车销售服务有限公司,上汽通用别克,3
泉州,2017-07-18,福特,嘉年华两厢,第一车网,泉州通海汽车销售服务有限公司,上汽通用别克,3
郑州,2017-07-18,福特,嘉年华两厢,第一车网,好车无忧（郑州）,好车无忧,2
石家庄,2017-07-18,福特,嘉年华三厢,二手车之家,看车网（石家庄）,看车网,2
重庆,2017-07-18,福特,嘉年华两厢,第一车网,好车无忧（重庆）,好车无忧,2
宁波,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（宁波）,瓜子网,2
呼和浩特,2017-07-18,福特,嘉年华两厢,二手车之家,看车网（呼和浩特）,看车网,2
北京,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（北京）,瓜子网,2
南宁,2017-07-18,福特,嘉年华两厢,淘车,看车网（南宁）,看车网,2
昆明,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（昆明）,瓜子网,2
昆明,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（昆明）,瓜子网,2
成都,2017-07-18,福特,嘉年华两厢,二手车之家,看车网（成都）,看车网,2
天津,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（天津）,瓜子网,2
烟台,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（烟台）,瓜子网,2
成都,2017-07-18,福特,嘉年华三厢,大搜车,四川好车易到汽车销售服务有限公司,网络媒体,3
成都,2017-07-18,福特,嘉年华两厢,大搜车,成都车先生汽车服务有限公司,网络媒体,2
六安,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（六安）,瓜子网,2
温州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（温州）,瓜子网,2
安阳,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（安阳）,瓜子网,2
南宁,2017-07-18,福特,嘉年华两厢,淘车,看车网（南宁）,看车网,2
合肥,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（合肥）,瓜子网,2
南京,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（南京）,瓜子网,2
合肥,2017-07-18,福特,嘉年华两厢,淘车,人人车（合肥）,人人车网,2
青岛,2017-07-18,福特,嘉年华三厢,淘车,人人车（青岛）,人人车网,2
广州,2017-07-18,福特,嘉年华两厢,淘车,人人车（广州）,人人车网,2
贵阳,2017-07-18,福特,嘉年华两厢,淘车,看车网（贵阳）,看车网,2
成都,2017-07-18,福特,嘉年华两厢,第一车网,好车无忧（成都）,好车无忧,2
无锡,2017-07-18,福特,嘉年华两厢,淘车,人人车（无锡）,人人车网,2
上海,2017-07-18,福特,嘉年华两厢,淘车,人人车（上海）,人人车网,2
成都,2017-07-18,福特,嘉年华两厢,淘车,人人车（成都）,人人车网,2
深圳,2017-07-18,福特,嘉年华三厢,淘车,人人车（深圳）,人人车网,2
苏州,2017-07-18,福特,嘉年华三厢,淘车,人人车（苏州）,人人车网,2
临沂,2017-07-18,福特,嘉年华两厢,淘车,看车网（临沂）,看车网,2
临沂,2017-07-18,福特,嘉年华两厢,淘车,看车网（临沂）,看车网,2
南通,2017-07-18,福特,嘉年华两厢,淘车,人人车（南通）,人人车网,2
南通,2017-07-18,福特,嘉年华两厢,淘车,人人车（南通）,人人车网,2
东莞,2017-07-18,福特,嘉年华两厢,第一车网,东莞市正诚二手车经销有限公司,网络媒体,3
嘉兴,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（嘉兴）,瓜子网,2
东营,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（东营）,瓜子网,2
贵阳,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（贵阳）,瓜子网,2
长春,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（长春）,瓜子网,2
佳木斯,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（佳木斯）,瓜子网,2
镇江,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（镇江）,瓜子网,2
东莞,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（东莞）,瓜子网,2
昆明,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（昆明）,瓜子网,2
西安,2017-07-18,福特,嘉年华三厢,第一车网,陕西奥诚汽车销售服务有限公司,一汽奥迪,3
南通,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（南通）,瓜子网,2
重庆,2017-07-18,福特,嘉年华两厢,第一车网,好车无忧（重庆）,好车无忧,2
徐州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（徐州）,瓜子网,2
长沙,2017-07-18,福特,嘉年华两厢,第一车网,长沙鹏程二手车,网络媒体,3
长沙,2017-07-18,福特,嘉年华两厢,第一车网,长沙一顺二手车,网络媒体,3
临汾,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（临汾）,瓜子网,2
徐州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（徐州）,瓜子网,2
成都,2017-07-18,福特,嘉年华两厢,第一车网,好车无忧（成都）,好车无忧,2
北京,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（北京）,瓜子网,2
沈阳,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（沈阳）,瓜子网,2
扬州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（扬州）,瓜子网,2
扬州,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（扬州）,瓜子网,2
宁波,2017-07-18,福特,嘉年华两厢,第一车网,宁波百优卡二手车经纪有限公司,网络媒体,3
合肥,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（合肥）,瓜子网,2
合肥,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（合肥）,瓜子网,2
青岛,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（青岛）,瓜子网,2
宁波,2017-07-18,福特,嘉年华两厢,第一车网,宁波百优卡二手车经纪有限公司,网络媒体,3
宁波,2017-07-18,福特,嘉年华两厢,第一车网,宁波百优卡二手车经纪有限公司,网络媒体,3
深圳,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（深圳）,瓜子网,2
深圳,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（深圳）,瓜子网,2
深圳,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（深圳）,瓜子网,2
东莞,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（东莞）,瓜子网,2
苏州,2017-07-18,福特,嘉年华两厢,第一车网,苏州华成汽车销售有限公司,上汽通用别克,3
南昌,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（南昌）,瓜子网,2
无锡,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（无锡）,瓜子网,2
宁波,2017-07-18,福特,嘉年华两厢,第一车网,宁波百优卡二手车经纪有限公司,网络媒体,3
中山,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（中山）,瓜子网,2
徐州,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（徐州）,瓜子网,2
烟台,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（烟台）,瓜子网,2
上海,2017-07-18,福特,嘉年华两厢,第一车网,上海冠捷二手车,网络媒体,3
临沂,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（临沂）,瓜子网,2
珠海,2017-07-18,福特,嘉年华两厢,第一车网,珠海市名车会汽车服务有限公司,网络媒体,3
西安,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（西安）,瓜子网,2
台州,2017-07-18,福特,嘉年华两厢,第一车网,宁波百优卡二手车经纪有限公司,网络媒体,3
无锡,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（无锡）,瓜子网,2
无锡,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（无锡）,瓜子网,2
绍兴,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（绍兴）,瓜子网,2
南通,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（南通）,瓜子网,2
武汉,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（武汉）,瓜子网,2
哈尔滨,2017-07-18,福特,嘉年华三厢,第一车网,哈尔滨单双号二手车经营有限公司,网络媒体,3
西安,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（西安）,瓜子网,2
西安,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（西安）,瓜子网,2
东莞,2017-07-18,福特,嘉年华三厢,瓜子,瓜子（东莞）,瓜子网,2
呼和浩特,2017-07-18,福特,嘉年华两厢,瓜子,瓜子（呼和浩特）,瓜子网,2
